order_id,customer_id,order_date,product_category,unit_price,quantity,discount_pct
ORD500151,C100115,2024-07-15,Books,9.03,1,0.0
ORD500281,C100194,2024-12-01,Beauty,89.24,1,0.0
ORD501271,C100904,2024-06-21,Sports & Outdoors,167.51,1,0.0
ORD502192,C101540,2024-04-04,Beauty,53.91,1,0.0
ORD502430,C101708,2023-11-06,Books,5.84,1,0.15
ORD502429,C101708,2024-07-11,Toys,78.22,3,0.15
ORD501986,C101388,2024-09-18,Sports & Outdoors,177.65,1,0.0
ORD500424,C100304,2024-10-24,Apparel,149.23,1,0.0
ORD501814,C101260,2023-11-19,Books,20.87,3,0.15
ORD501764,C101224,2024-05-21,Electronics,245.76,1,0.1
ORD501435,C101020,2023-07-25,Sports & Outdoors,222.68,3,0.0
ORD503174,C102219,2024-09-27,Books,19.86,1,0.0
ORD501642,C101129,2024-05-17,Sports & Outdoors,258.9,1,0.0
ORD502092,C101457,2024-09-12,Apparel,102.34,1,0.0
ORD501714,C101175,2024-02-18,Electronics,742.9,2,0.0
ORD501844,C101280,2024-07-05,Home & Kitchen,118.42,1,0.0
ORD503446,C102390,2024-01-07,Toys,100.88,1,0.0
ORD500457,C100328,2024-05-28,Books,27.5,1,0.0
ORD501938,C101348,2024-10-01,Toys,105.69,1,0.0
ORD501608,C101107,2024-10-02,Books,35.79,3,0.0
ORD502704,C101872,2024-10-23,Home & Kitchen,244.31,1,0.0
ORD500847,C100618,2023-07-03,Home & Kitchen,19.42,1,0.0
ORD503542,C102459,2024-07-19,Apparel,51.93,1,
ORD502687,C101863,2024-06-18,Home & Kitchen,186.44,1,0.15
ORD503295,C102298,2023-07-07,Books,20.27,1,0.0
ORD502770,C101918,2023-11-25,Home & Kitchen,27.78,1,0.0
ORD500994,C100714,2024-10-20,Apparel,112.0,1,0.15
ORD502314,C101633,2024-09-17,Apparel,134.77,1,0.0
ORD501239,C100889,2023-09-14,Beauty,87.7,1,0.0
ORD502884,C102013,2024-11-09,Home & Kitchen,168.43,1,0.0
ORD502742,C101900,2024-02-29,Books,10.47,2,0.1
ORD503435,C102389,2024-09-26,Beauty,8.75,1,0.0
ORD500483,C100350,2024-08-21,Apparel,106.48,1,0.2
ORD502801,C101944,2024-06-06,Toys,9.99,1,0.0
ORD503261,C102270,2023-10-28,Electronics,390.19,2,0.0
ORD501654,C101136,2024-10-08,Toys,15.1,1,0.1
ORD502018,C101413,2024-09-20,Toys,29.35,1,0.1
ORD502890,C102014,2024-10-16,Apparel,59.46,1,0.0
ORD501720,C101179,2023-03-14,Books,14.47,2,0.0
ORD501834,C101271,2023-07-15,Beauty,10.37,2,0.0
ORD502969,C102073,2024-03-13,Electronics,872.19,1,0.0
ORD503554,C102465,2024-11-03,Electronics,411.17,1,0.0
ORD503360,C102349,2024-03-06,Apparel,130.0,3,0.0
ORD500033,C100022,2023-06-12,Electronics,751.75,1,0.0
ORD502706,C101872,2024-06-28,Toys,34.1,1,0.0
ORD503147,C102201,2023-10-25,Electronics,398.31,1,0.15
ORD500520,C100368,2023-11-25,Toys,51.2,1,0.0
ORD502347,C101656,2024-09-15,Home & Kitchen,63.71,1,0.0
ORD502155,C101504,2024-05-06,Toys,98.27,1,0.0
ORD500979,C100705,2024-07-02,Toys,34.85,1,0.0
ORD501682,C101157,2024-09-30,Beauty,77.0,1,0.1
ORD501713,C101174,2024-05-07,Books,35.52,1,0.0
ORD500863,C100632,2024-05-21,Apparel,36.02,1,0.0
ORD503424,C102385,2024-10-21,Electronics,429.82,1,0.0
ORD500026,C100019,2024-05-03,Toys,97.24,1,0.0
ORD502099,C101463,2023-10-10,Apparel,48.62,1,0.2
ORD500775,C100571,2023-11-26,Toys,14.9,1,0.1
ORD500944,C100682,2024-12-14,Toys,10.55,1,0.0
ORD500223,C100159,2024-12-06,Books,39.77,1,0.0
ORD500266,C100188,2024-01-12,Home & Kitchen,168.44,2,0.0
ORD500689,C100490,2024-12-19,Books,8.21,1,0.0
ORD503562,C102470,2024-09-27,Electronics,504.84,1,0.0
ORD500015,C100008,2023-09-02,Books,34.27,1,0.0
ORD501773,C101229,2024-01-06,Electronics,207.6,1,0.0
ORD503222,C102252,2024-06-27,Toys,69.38,1,0.0
ORD500084,C100061,2024-10-31,Apparel,149.36,1,0.0
ORD501521,C101065,2024-03-02,Electronics,221.67,1,0.0
ORD502858,C101996,2024-07-16,Books,7.41,1,0.0
ORD501293,C100923,2023-09-30,Sports & Outdoors,238.97,1,0.0
ORD500051,C100043,2024-10-09,Books,17.01,3,0.0
ORD502032,C101422,2024-04-30,Beauty,38.75,1,0.0
ORD503579,C102478,2024-07-26,Books,34.45,1,0.0
ORD503254,C102266,2024-06-09,Sports & Outdoors,25.83,1,0.0
ORD503349,C102336,2023-11-22,Toys,86.12,1,0.15
ORD503205,C102238,2024-05-31,Apparel,45.94,1,0.1
ORD501200,C100862,2023-05-12,Electronics,839.44,1,0.0
ORD500182,C100130,2024-03-08,Home & Kitchen,70.37,1,0.0
ORD502342,C101652,2023-05-23,Apparel,10.01,1,0.0
ORD500052,C100043,2023-09-17,Toys,40.35,1,0.0
ORD500075,C100053,2024-08-19,Electronics,372.56,2,0.0
ORD500976,C100704,2023-05-19,Home & Kitchen,11.63,1,0.0
ORD501583,C101095,2024-09-13,Electronics,418.3,2,0.1
ORD503301,C102301,2023-08-06,Home & Kitchen,202.46,1,0.0
ORD501886,C101316,2024-06-26,Beauty,59.69,1,0.0
ORD501612,C101109,2024-07-31,Toys,103.6,1,0.0
ORD500054,C100043,2024-03-30,Toys,57.4,1,0.0
ORD501518,C101065,2024-01-24,Apparel,130.49,1,0.0
ORD501071,C100762,2024-12-08,Books,33.11,3,0.0
ORD503262,C102273,2024-02-13,Home & Kitchen,118.16,1,0.0
ORD502954,C102061,2024-03-29,Toys,17.89,1,0.0
ORD502509,C101755,2024-09-09,Books,34.5,1,0.0
ORD500955,C100692,2024-12-16,Home & Kitchen,219.75,1,0.0
ORD500437,C100316,2024-08-28,Apparel,45.28,1,0.0
ORD502497,C101743,2023-02-12,Sports & Outdoors,34.16,1,0.0
ORD501781,C101232,2024-11-27,Apparel,111.67,1,0.0
ORD502650,C101840,2024-03-22,Apparel,102.18,1,0.2
ORD500936,C100675,2024-08-08,Apparel,54.91,1,0.0
ORD500519,C100368,2024-12-24,Books,39.61,2,0.0
ORD503434,C102389,2024-12-17,Toys,20.06,1,0.1
ORD503148,C102202,2024-07-12,Home & Kitchen,111.48,1,0.0
ORD501838,C101275,2024-07-13,Electronics,86.68,1,0.0
ORD502456,C101724,2024-06-20,Sports & Outdoors,86.22,2,0.0
ORD500345,C100242,2024-06-28,Beauty,85.86,1,0.0
ORD502747,C101901,2024-06-26,Apparel,40.37,2,0.0
ORD500177,C100129,2024-06-25,Sports & Outdoors,129.14,1,0.0
ORD503411,C102380,2024-05-20,Sports & Outdoors,165.51,2,0.0
ORD501617,C101112,2024-07-16,Electronics,216.28,1,0.0
ORD501550,C101078,2024-09-11,Beauty,83.68,1,0.0
ORD500966,C100699,2023-09-04,Home & Kitchen,203.47,1,0.0
ORD501341,C100959,2024-09-20,Home & Kitchen,34.17,1,0.0
ORD502831,C101973,2024-04-23,Electronics,515.48,1,0.0
ORD501394,C100992,2024-09-01,Sports & Outdoors,68.18,3,0.0
ORD501275,C100907,2024-02-25,Books,6.31,1,0.0
ORD503383,C102361,2024-09-13,Sports & Outdoors,211.64,1,0.0
ORD502171,C101521,2024-11-14,Home & Kitchen,79.96,1,0.0
ORD501174,C100845,2023-10-05,Beauty,85.03,1,0.0
ORD500607,C100435,2024-07-06,Electronics,186.28,1,0.0
ORD502199,C101544,2023-08-25,Sports & Outdoors,120.35,1,0.0
ORD502896,C102016,2024-05-13,Beauty,83.36,1,0.0
ORD500141,C100109,2024-10-24,Sports & Outdoors,213.01,1,0.0
ORD502765,C101916,2023-10-02,Books,20.05,1,0.0
ORD502548,C101773,2023-10-06,Home & Kitchen,157.85,1,0.0
ORD502404,C101690,2024-10-02,Sports & Outdoors,146.81,1,0.0
ORD501317,C100944,2023-09-14,Toys,96.79,1,0.0
ORD500027,C100019,2024-04-04,Electronics,95.49,1,0.1
ORD500736,C100535,2024-11-04,Beauty,72.9,2,0.0
ORD502150,C101497,2024-08-27,Sports & Outdoors,281.99,1,0.0
ORD500573,C100410,2023-08-03,Electronics,121.82,1,0.0
ORD502506,C101754,2024-04-08,Books,18.13,1,0.0
ORD502193,C101540,2024-12-09,Sports & Outdoors,174.68,1,0.0
ORD502984,C102085,2024-04-14,Electronics,677.68,2,0.1
ORD502181,C101527,2023-07-23,Toys,65.22,1,0.0
ORD502978,C102082,2023-10-21,Books,28.42,1,0.0
ORD501615,C101111,2023-07-09,Books,23.06,2,0.0
ORD500477,C100347,2024-10-30,Apparel,80.95,1,0.0
ORD501683,C101157,2024-11-07,Apparel,143.33,1,0.0
ORD500202,C100142,2024-06-07,Toys,21.69,1,0.0
ORD501983,C101385,2024-04-11,Apparel,111.86,1,0.0
ORD500032,C100021,2024-03-03,Books,31.34,2,0.1
ORD502152,C101497,2024-07-31,Toys,90.69,1,0.0
ORD500989,C100711,2024-04-18,Apparel,24.66,1,0.2
ORD501192,C100853,2023-07-14,Electronics,693.12,1,0.0
ORD500587,C100422,2024-08-01,Apparel,116.34,1,
ORD502371,C101670,2024-08-18,Home & Kitchen,81.29,1,0.0
ORD500487,C100353,2024-04-19,Toys,21.46,1,0.0
ORD500248,C100181,2023-06-13,Electronics,202.02,1,0.0
ORD500293,C100207,2024-11-09,Home & Kitchen,208.57,1,0.0
ORD500959,C100694,2023-06-27,Beauty,59.75,1,0.0
ORD502835,C101981,2024-12-16,Electronics,716.6,1,0.0
ORD502421,C101700,2023-10-24,Sports & Outdoors,137.82,1,0.0
ORD501607,C101107,2024-12-07,Toys,23.68,1,0.0
ORD501965,C101371,2024-03-09,Electronics,193.71,1,0.2
ORD501774,C101229,2024-05-21,Beauty,80.6,2,0.0
ORD502807,C101952,2024-09-20,Electronics,166.75,1,0.0
ORD501001,C100719,2024-04-04,Sports & Outdoors,140.67,1,0.1
ORD503065,C102144,2024-10-20,Apparel,42.91,1,0.0
ORD501946,C101353,2024-10-11,Toys,8.28,1,0.0
ORD503605,C102494,2024-03-23,Sports & Outdoors,154.95,1,0.0
ORD501919,C101331,2024-08-09,Toys,30.36,1,0.0
ORD500662,C100466,2024-09-18,Books,7.91,1,0.2
ORD502330,C101645,2024-08-02,Electronics,516.47,1,0.0
ORD502834,C101980,2024-10-14,Electronics,892.59,1,0.0
ORD503287,C102291,2024-02-19,Apparel,13.39,1,0.0
ORD500452,C100325,2023-07-06,Toys,37.42,1,0.0
ORD502008,C101399,2023-10-21,Electronics,262.16,2,0.0
ORD503565,C102471,2024-09-23,Apparel,149.67,1,0.0
ORD500039,C100025,2024-05-14,Books,21.81,1,0.1
ORD501657,C101137,2024-06-14,Home & Kitchen,121.98,1,0.1
ORD502789,C101933,2024-11-15,Apparel,69.2,1,0.0
ORD500578,C100415,2024-05-07,Electronics,376.86,1,0.1
ORD501624,C101117,2024-09-15,Beauty,16.66,1,0.1
ORD501157,C100834,2024-09-25,Sports & Outdoors,58.46,1,0.0
ORD502700,C101871,2023-07-10,Toys,119.72,2,0.0
ORD500506,C100364,2023-06-05,Sports & Outdoors,164.17,1,0.0
ORD501289,C100923,2024-06-04,Toys,97.91,1,0.0
ORD500501,C100361,2024-10-01,Beauty,50.71,1,0.0
ORD500395,C100284,2024-08-03,Beauty,34.12,1,0.0
ORD500473,C100345,2024-06-16,Home & Kitchen,240.26,2,0.0
ORD502798,C101940,2024-04-26,Beauty,26.31,1,0.0
ORD501598,C101105,2023-07-02,Apparel,117.19,1,0.0
ORD502213,C101555,2024-06-24,Apparel,23.32,2,0.15
ORD500187,C100136,2024-03-05,Toys,9.88,1,0.1
ORD503395,C102370,2024-07-24,Toys,77.08,1,0.2
ORD502273,C101602,2024-11-29,Apparel,107.61,1,0.0
ORD501176,C100845,2023-07-30,Sports & Outdoors,108.37,1,0.0
ORD500189,C100136,2024-10-06,Apparel,142.81,1,0.0
ORD501523,C101065,2024-06-20,Apparel,88.49,1,0.1
ORD501749,C101212,2024-01-14,Beauty,84.89,1,0.0
ORD503115,C102180,2024-12-22,Beauty,85.23,1,0.0
ORD503525,C102450,2024-09-30,Sports & Outdoors,232.73,1,0.15
ORD501000,C100718,2023-09-30,Electronics,491.99,1,0.0
ORD502021,C101414,2024-08-26,Home & Kitchen,104.76,1,0.0
ORD500901,C100658,2023-03-09,Toys,21.76,1,0.0
ORD503169,C102219,2023-12-16,Beauty,76.4,1,0.0
ORD500326,C100231,2024-09-30,Books,8.04,3,0.0
ORD501748,C101210,2024-08-18,Beauty,5.73,1,0.0
ORD500652,C100461,2023-05-02,Apparel,13.97,1,0.0
ORD500360,C100256,2024-12-11,Toys,63.07,1,
ORD501581,C101095,2024-01-21,Home & Kitchen,190.73,1,0.0
ORD502333,C101646,2024-09-13,Home & Kitchen,191.31,1,0.0
ORD503431,C102389,2024-09-28,Electronics,390.58,1,0.0
ORD500935,C100675,2024-06-16,Sports & Outdoors,171.2,1,0.0
ORD500567,C100409,2024-08-06,Books,33.2,1,0.0
ORD502006,C101398,2023-11-17,Electronics,699.35,2,0.0
ORD501220,C100872,2023-05-06,Beauty,7.9,1,0.1
ORD501934,C101347,2024-11-21,Home & Kitchen,23216.0,1,0.0
ORD502907,C102025,2024-08-20,Books,12.8,1,0.1
ORD501338,C100956,2023-10-21,Sports & Outdoors,40.16,1,0.0
ORD500002,C100001,2024-07-24,Books,44.86,1,0.0
ORD501439,C101022,2024-09-21,Sports & Outdoors,121.05,1,0.1
ORD501195,C100857,2024-02-19,Sports & Outdoors,221.34,1,0.15
ORD501757,C101218,2024-09-01,Home & Kitchen,123.78,3,0.1
ORD500792,C100588,2024-11-27,Toys,110.46,3,0.0
ORD503430,C102388,2024-11-20,Home & Kitchen,225.1,2,0.0
ORD501388,C100989,2024-07-26,Beauty,44.28,1,0.0
ORD502942,C102053,2024-10-25,Toys,115.97,2,0.0
ORD503257,C102267,2024-07-11,Sports & Outdoors,132.33,1,0.0
ORD501370,C100975,2024-08-08,Books,15.35,1,0.1
ORD502712,C101876,2024-03-11,Electronics,276.68,3,0.0
ORD501098,C100782,2024-04-12,Home & Kitchen,162.51,1,0.15
ORD500262,C100187,2023-12-10,Apparel,101.73,1,0.0
ORD501083,C100769,2024-06-07,Electronics,165.72,1,0.0
ORD502755,C101910,2024-07-09,Apparel,38.7,1,0.0
ORD503184,C102223,2024-07-02,Toys,29.74,1,0.15
ORD503387,C102365,2024-02-27,Apparel,128.86,2,0.15
ORD500874,C100635,2024-06-22,Home & Kitchen,150.7,1,0.0
ORD500226,C100160,2024-11-29,Toys,25.83,1,0.0
ORD502923,C102038,2024-11-25,Books,25.15,1,0.0
ORD502445,C101720,2023-09-28,Sports & Outdoors,50.8,1,0.0
ORD502071,C101444,2023-09-08,Sports & Outdoors,224.93,1,0.0
ORD502613,C101815,2024-03-28,Apparel,78.69,2,0.0
ORD500600,C100431,2024-06-26,Apparel,99.13,1,0.0
ORD502432,C101712,2024-12-18,Home & Kitchen,187.86,1,0.2
ORD502166,C101518,2024-03-06,Home & Kitchen,169.82,1,0.0
ORD500441,C100321,2024-08-07,Toys,20.25,1,0.15
ORD500292,C100205,2023-12-27,Toys,100.36,1,0.0
ORD501998,C101396,2024-08-07,Electronics,376.19,1,0.0
ORD502085,C101451,2023-03-29,Electronics,646.22,1,
ORD500269,C100191,2024-12-13,Books,17.04,1,0.0
ORD503510,C102430,2023-11-24,Electronics,690.19,1,0.0
ORD500776,C100573,2024-03-10,Home & Kitchen,104.11,1,0.0
ORD502187,C101535,2023-05-31,Sports & Outdoors,256.12,1,0.0
ORD500486,C100353,2024-05-23,Toys,9.57,1,0.0
ORD500101,C100075,2024-04-01,Home & Kitchen,126.94,1,
ORD500265,C100188,2024-02-03,Toys,64.85,1,0.15
ORD503443,C102390,2024-11-24,Books,13.73,2,0.1
ORD502749,C101904,2024-02-19,Books,42.3,3,0.0
ORD503474,C102401,2024-08-24,Books,37.08,1,0.1
ORD502626,C101821,2024-10-01,Electronics,265.59,1,0.15
ORD500444,C100321,2023-07-22,Books,42.77,1,0.0
ORD501623,C101115,2024-02-10,Electronics,87.76,1,0.0
ORD500903,C100661,2024-07-14,Sports & Outdoors,240.5,1,0.0
ORD503347,C102334,2024-11-02,Books,41.93,1,0.0
ORD503509,C102430,2023-12-06,Toys,71.98,1,0.2
ORD500411,C100299,2024-04-03,Toys,31.97,1,0.1
ORD501588,C101098,2023-02-27,Apparel,142.0,2,0.0
ORD502433,C101713,2024-06-20,Toys,109.72,2,0.0
ORD500958,C100693,2024-10-24,Apparel,142.56,2,
ORD500908,C100662,2024-07-03,Electronics,834.62,1,0.2
ORD503146,C102201,2024-05-29,Toys,62.32,1,
ORD501728,C101193,2024-07-26,Books,44.39,1,0.0
ORD502524,C101760,2024-04-30,Toys,102.74,2,0.0
ORD503392,C102366,2024-01-26,Apparel,112.35,1,0.0
ORD502825,C101969,2023-05-26,Apparel,12.42,2,0.0
ORD503559,C102470,2024-09-25,Books,42.49,1,0.0
ORD502535,C101766,2024-03-11,Home & Kitchen,172.47,2,0.0
ORD500543,C100383,2024-08-18,Home & Kitchen,181.97,1,0.0
ORD500907,C100662,2023-02-08,Apparel,140.43,2,0.0
ORD502167,C101518,2024-12-17,Toys,23.73,2,0.0
ORD502151,C101497,2024-09-10,Toys,6.5,1,0.2
ORD500828,C100611,2024-06-28,Home & Kitchen,2359.0,1,0.0
ORD502933,C102046,2024-01-11,Sports & Outdoors,14.99,1,0.1
ORD502345,C101655,2024-11-20,Sports & Outdoors,31.97,1,0.0
ORD503520,C102446,2024-11-19,Sports & Outdoors,71.53,2,0.2
ORD500484,C100353,2024-06-23,Books,21.11,1,0.0
ORD502469,C101729,2024-01-12,Toys,32.63,1,0.0
ORD501400,C100994,2024-01-11,Toys,25.91,1,0.0
ORD503294,C102298,2023-12-31,Books,34.81,2,0.15
ORD502973,C102077,2023-11-05,Electronics,478.55,1,0.0
ORD502640,C101833,2024-04-11,Apparel,63.5,1,0.2
ORD500549,C100390,2024-08-23,Beauty,68.3,1,
ORD503590,C102485,2024-01-04,Sports & Outdoors,81.54,3,0.0
ORD502184,C101531,2023-01-13,Toys,62.81,1,0.0
ORD500176,C100129,2024-11-23,Sports & Outdoors,95.1,2,0.0
ORD502849,C101989,2024-10-11,Toys,50.75,2,0.0
ORD501102,C100783,2024-01-06,Toys,25.93,1,0.0
ORD501709,C101173,2023-05-16,Apparel,20.58,1,0.1
ORD503426,C102385,2024-09-17,Electronics,138.43,1,0.1
ORD502363,C101666,2024-09-18,Beauty,68.97,1,0.1
ORD501809,C101257,2024-07-06,Books,20.08,1,0.0
ORD501282,C100913,2024-12-13,Electronics,568.97,1,0.0
ORD501021,C100734,2023-11-12,Electronics,741.23,1,0.0
ORD501559,C101084,2024-02-19,Toys,6.02,1,0.0
ORD500442,C100321,2024-05-17,Toys,9.22,1,0.15
ORD502074,C101445,2023-03-31,Beauty,72.35,1,0.0
ORD502113,C101475,2024-08-29,Toys,89.62,1,0.0
ORD502527,C101760,2023-09-30,Home & Kitchen,38.48,1,0.2
ORD503267,C102274,2023-12-15,Toys,35.44,1,0.2
ORD500344,C100242,2023-04-12,Sports & Outdoors,83.18,1,0.0
ORD501143,C100821,2024-08-04,Apparel,31.38,1,0.0
ORD501318,C100944,2023-10-18,Books,19.37,2,0.0
ORD500275,C100191,2024-11-02,Toys,74.6,3,0.0
ORD500117,C100090,2024-09-07,Apparel,41.9,1,0.0
ORD503191,C102227,2024-12-24,Toys,76.46,1,
ORD503475,C102402,2024-07-15,Apparel,52.18,1,0.0
ORD501149,C100828,2024-10-21,Books,15.04,1,0.0
ORD503538,C102459,2023-10-28,Beauty,36.15,1,0.1
ORD502284,C101608,2023-06-16,Toys,46.43,-2,0.0
ORD502961,C102065,2024-04-27,Electronics,224.34,1,0.0
ORD501333,C100953,2024-05-19,Beauty,36.53,3,0.1
ORD502479,C101735,2024-08-03,Books,19.12,1,0.0
ORD500782,C100579,2024-06-30,Electronics,314.75,1,0.0
ORD503574,C102475,2024-05-27,Electronics,873.18,1,
ORD503405,C102378,2024-12-20,Toys,31.57,1,0.0
ORD503081,C102153,2024-05-20,Sports & Outdoors,68.43,1,0.2
ORD500410,C100298,2024-07-25,Home & Kitchen,46.79,2,0.0
ORD502684,C101861,2024-01-26,Books,13.35,1,0.0
ORD502512,C101755,2024-03-21,Toys,110.51,1,0.0
ORD503153,C102205,2024-11-11,Sports & Outdoors,27.49,2,0.0
ORD501557,C101084,2024-06-24,Books,10.78,1,0.0
ORD501150,C100829,2024-09-04,Home & Kitchen,115.85,1,0.0
ORD503018,C102112,2024-11-19,Beauty,43.29,1,
ORD503276,C102281,2024-05-26,Apparel,88.06,1,0.0
ORD503390,C102365,2024-04-04,Home & Kitchen,109.33,1,0.1
ORD503325,C102318,2024-12-17,Sports & Outdoors,160.65,1,0.15
ORD501155,C100832,2024-06-05,Books,44.83,1,0.0
ORD501104,C100783,2024-09-15,Toys,27.8,1,0.2
ORD501827,C101266,2024-12-29,Electronics,212.95,1,0.0
ORD501610,C101108,2024-10-22,Sports & Outdoors,61.11,1,0.2
ORD500701,C100496,2023-04-24,Electronics,71.11,2,0.0
ORD501761,C101222,2024-11-16,Books,14.08,1,0.0
ORD501741,C101204,2024-08-08,Electronics,681.18,1,0.0
ORD502375,C101672,2024-09-24,Apparel,110.37,3,0.0
ORD502977,C102081,2024-02-21,Books,17.48,1,0.0
ORD500346,C100244,2024-07-20,Home & Kitchen,224.67,1,0.15
ORD501127,C100801,2024-02-05,Electronics,587.76,1,0.1
ORD500610,C100436,2024-08-21,Home & Kitchen,149.66,1,0.0
ORD501893,C101321,2024-12-13,Electronics,828.87,1,0.0
ORD502908,C102026,2024-08-12,Sports & Outdoors,189.86,1,0.0
ORD501165,C100839,2024-10-08,Books,40.38,1,0.0
ORD501911,C101329,2023-11-12,Home & Kitchen,109.92,1,0.0
ORD500994,C100714,2024-10-20,Apparel,112.0,1,0.15
ORD502266,C101596,2024-04-12,Books,29.0,1,0.0
ORD500526,C100372,2024-08-26,Sports & Outdoors,158.46,1,0.0
ORD502002,C101396,2024-10-14,Sports & Outdoors,171.86,1,
ORD502569,C101784,2024-06-30,Apparel,19.96,1,0.0
ORD500470,C100342,2024-05-06,Apparel,142.22,1,0.0
ORD501941,C101350,2024-02-17,Apparel,116.03,3,0.0
ORD501910,C101329,2023-10-08,Toys,61.15,1,0.0
ORD502686,C101862,2024-10-25,Apparel,66.52,1,0.0
ORD500932,C100674,2024-10-10,Toys,44.49,2,0.0
ORD502624,C101821,2024-07-26,Apparel,138.17,2,0.0
ORD502235,C101573,2024-09-09,Electronics,238.55,1,0.0
ORD500236,C100168,2024-02-14,Electronics,133.2,1,
ORD500977,C100704,2024-08-13,Toys,56.92,1,0.0
ORD502137,C101485,2024-10-12,Beauty,64.7,1,0.0
ORD502862,C101998,2024-09-22,Beauty,50.44,2,
ORD500416,C100301,2024-08-04,Sports & Outdoors,17.71,2,0.0
ORD502095,C101462,2023-05-03,Electronics,732.38,1,0.0
ORD502876,C102006,2024-03-11,Home & Kitchen,21.22,1,0.0
ORD500488,C100353,2024-07-30,Sports & Outdoors,170.49,2,0.0
ORD503498,C102419,2023-12-08,Apparel,39.77,1,0.0
ORD503371,C102357,2024-11-11,Home & Kitchen,83.63,3,0.0
ORD502372,C101670,2024-09-30,Toys,10.41,1,0.2
ORD502678,C101855,2024-09-27,Beauty,41.66,1,0.0
ORD501076,C100765,2024-10-21,Toys,38.09,1,0.0
ORD501147,C100825,2023-11-15,Electronics,248.11,1,0.0
ORD500871,C100634,2024-05-01,Home & Kitchen,115.3,1,0.0
ORD502238,C101574,2024-04-20,Electronics,79.22,1,0.1
ORD500077,C100055,2024-05-05,Beauty,44.69,1,0.1
ORD503522,C102446,2024-12-27,Electronics,613.55,3,0.0
ORD503408,C102379,2024-09-16,Toys,91.24,1,0.0
ORD501702,C101170,2024-11-13,Sports & Outdoors,118.36,2,0.0
ORD502114,C101475,2024-04-26,Apparel,112.73,1,0.0
ORD502563,C101782,2024-04-25,Sports & Outdoors,158.35,1,0.1
ORD502031,C101421,2024-12-12,Toys,42.69,2,0.0
ORD501705,C101172,2024-11-30,Sports & Outdoors,49.33,2,0.2
ORD500258,C100186,2024-10-29,Apparel,95.39,1,0.0
ORD500789,C100584,2024-09-16,Books,36.7,1,0.0
ORD501899,C101325,2024-04-14,Apparel,107.6,2,0.0
ORD503504,C102425,2024-05-19,Toys,59.45,1,0.0
ORD502065,C101439,2024-11-27,Apparel,28.69,1,0.0
ORD501315,C100944,2024-07-17,Apparel,40.91,2,0.0
ORD500988,C100710,2024-09-23,Beauty,33.26,1,0.0
ORD502827,C101969,2023-06-06,Books,39.96,3,0.2
ORD500659,C100465,2024-11-15,Home & Kitchen,17.0,1,
ORD502434,C101713,2024-07-25,Books,14.4,1,0.0
ORD501266,C100903,2024-11-23,Toys,94.02,1,0.0
ORD500396,C100287,2024-04-23,Sports & Outdoors,160.81,1,0.0
ORD502464,C101728,2024-07-21,Sports & Outdoors,231.21,1,0.0
ORD502499,C101745,2024-12-23,Sports & Outdoors,261.9,2,0.0
ORD502565,C101782,2024-05-17,Sports & Outdoors,285.82,1,0.0
ORD501730,C101193,2024-08-27,Beauty,56.44,1,0.0
ORD501410,C101007,2024-06-29,Toys,114.8,1,0.0
ORD500711,C100509,2023-12-19,Sports & Outdoors,42.96,1,0.0
ORD502378,C101677,2024-08-01,Beauty,77.12,1,0.0
ORD500909,C100662,2024-06-10,Sports & Outdoors,121.85,1,0.0
ORD502523,C101759,2024-08-28,Beauty,47.88,1,0.0
ORD502531,C101764,2024-02-08,Home & Kitchen,216.55,-1,0.1
ORD500087,C100064,2023-12-01,Apparel,57.27,1,0.0
ORD502062,C101437,2024-06-25,Books,29.4,1,0.0
ORD501772,C101229,2023-08-26,Beauty,63.99,1,0.0
ORD501190,C100851,2024-10-28,Beauty,17.92,2,0.0
ORD501650,C101133,2024-09-28,Sports & Outdoors,219.83,1,0.0
ORD500556,C100395,2024-09-29,Toys,108.99,1,0.0
ORD503006,C102107,2023-06-24,Sports & Outdoors,212.79,1,0.0
ORD503367,C102354,2024-10-11,Beauty,73.08,2,0.0
ORD500312,C100222,2024-05-15,Home & Kitchen,112.7,2,0.0
ORD501403,C100999,2024-09-02,Beauty,40.4,1,0.1
ORD500618,C100437,2024-11-07,Toys,66.28,1,0.1
ORD501383,C100987,2024-05-13,Apparel,120.1,1,
ORD500772,C100568,2024-09-25,Apparel,51.58,1,0.2
ORD500197,C100140,2024-12-30,Sports & Outdoors,206.94,1,0.0
ORD501387,C100988,2024-03-05,Apparel,58.75,1,0.0
ORD500548,C100389,2024-04-10,Sports & Outdoors,172.19,1,0.0
ORD500615,C100437,2024-11-16,Electronics,561.69,1,0.0
ORD503195,C102231,2024-01-16,Sports & Outdoors,65.38,2,
ORD503315,C102311,2024-03-15,Electronics,572.05,1,0.0
ORD500716,C100516,2024-09-28,Electronics,106.47,3,0.0
ORD500124,C100092,2024-09-22,Home & Kitchen,147.81,2,0.0
ORD501611,C101108,2024-12-19,Beauty,24.92,1,0.15
ORD500401,C100288,2024-07-17,Sports & Outdoors,279.77,2,0.1
ORD501476,C101045,2024-10-23,Electronics,227.72,1,0.0
ORD503309,C102307,2024-09-25,Electronics,235.51,1,0.0
ORD503555,C102465,2024-08-09,Sports & Outdoors,97.53,1,0.0
ORD500503,C100361,2024-12-09,Beauty,86.86,1,0.0
ORD501485,C101047,2024-04-26,Home & Kitchen,219.58,2,0.1
